tick,ep,t,x,y,z,roll,pitch,yaw,u0,u1,u2,u3,goal,gates
206,0,1.0300,-8.0762,5.8511,2.0375,0.0053,0.0198,1.7209,0.3850,-0.5010,0.4170,-0.5830,0,0
207,0,1.0350,-8.0762,5.8510,2.0378,0.0040,0.0262,1.7229,-0.5830,0.4170,-0.5010,0.2998,0,0
208,0,1.0400,-8.0763,5.8510,2.0382,0.0025,0.0325,1.7198,-0.5830,0.4170,-0.5830,0.4170,0,0
209,0,1.0450,-8.0764,5.8509,2.0385,0.0008,0.0392,1.7117,-0.5830,0.4170,-0.5603,0.3991,0,0
210,0,1.0500,-8.0765,5.8509,2.0388,-0.0005,0.0460,1.7085,0.3799,-0.5725,0.4170,-0.5830,0,0
211,0,1.0550,-8.0766,5.8509,2.0392,-0.0016,0.0529,1.7105,0.4170,-0.5830,0.4170,-0.5830,0,0
212,0,1.0600,-8.0767,5.8508,2.0395,-0.0022,0.0610,1.7125,-0.3010,-0.1981,-0.1382,-0.2608,0,0
213,0,1.0650,-8.0768,5.8508,2.0398,-0.0031,0.0691,1.7094,-0.5830,0.4170,-0.5830,0.4170,0,0
214,0,1.0700,-8.0769,5.8508,2.0401,-0.0044,0.0772,1.7011,-0.5830,0.4170,-0.5830,0.4170,0,0
215,0,1.0750,-8.0769,5.8509,2.0404,-0.0054,0.0856,1.6928,-0.2515,-0.2187,-0.1807,-0.2231,0,0
216,0,1.0800,-8.0771,5.8509,2.0407,-0.0059,0.0941,1.6897,0.4170,-0.5830,0.4170,-0.5830,0,0
217,0,1.0850,-8.0772,5.8510,2.0410,-0.0060,0.1027,1.6917,0.4170,-0.5830,0.4170,-0.5830,0,0
218,0,1.0900,-8.0773,5.8511,2.0412,-0.0059,0.1110,1.6938,-0.2035,-0.2318,-0.2018,-0.2043,0,0
219,0,1.0950,-8.0774,5.8512,2.0415,-0.0064,0.1194,1.6908,-0.5830,0.4170,-0.5830,0.4170,0,0
220,0,1.1000,-8.0775,5.8513,2.0417,-0.0076,0.1277,1.6825,-0.5830,0.4170,-0.5830,0.4170,0,0
221,0,1.1050,-8.0776,5.8515,2.0419,-0.0091,0.1360,1.6712,-0.5801,0.0000,-0.5647,0.0144,0,0
222,0,1.1100,-8.0778,5.8517,2.0420,-0.0098,0.1443,1.6651,0.4170,-0.5830,0.4170,-0.5830,0,0
223,0,1.1150,-8.0779,5.8519,2.0422,-0.0099,0.1527,1.6642,0.4170,-0.5830,0.4170,-0.5830,0,0
224,0,1.1200,-8.0780,5.8522,2.0424,-0.0091,0.1607,1.6674,0.3214,-0.5027,0.3029,-0.4495,0,0
225,0,1.1250,-8.0782,5.8525,2.0426,-0.0092,0.1687,1.6654,-0.5830,0.4170,-0.5830,0.4170,0,0
226,0,1.1300,-8.0784,5.8529,2.0428,-0.0102,0.1767,1.6581,-0.5830,0.4170,-0.5830,0.4170,0,0
227,0,1.1350,-8.0785,5.8533,2.0430,-0.0121,0.1843,1.6457,-0.5798,0.3876,-0.5830,0.4170,0,0
228,0,1.1400,-8.0787,5.8537,2.0433,-0.0129,0.1920,1.6385,0.4170,-0.5830,0.4170,-0.5634,0,0
229,0,1.1450,-8.0789,5.8542,2.0435,-0.0127,0.1996,1.6365,0.4170,-0.5830,0.4170,-0.5830,0,0
230,0,1.1500,-8.0790,5.8548,2.0437,-0.0114,0.2073,1.6397,0.4170,-0.5830,0.4170,-0.5688,0,0
231,0,1.1550,-8.0792,5.8554,2.0440,-0.0090,0.2150,1.6482,0.4170,-0.5830,0.4170,-0.5830,0,0
232,0,1.1600,-8.0794,5.8560,2.0441,-0.0079,0.2225,1.6530,-0.5211,0.1531,-0.5830,0.1176,0,0
233,0,1.1650,-8.0796,5.8567,2.0443,-0.0080,0.2300,1.6527,-0.5830,0.4170,-0.5830,0.4170,0,0
234,0,1.1700,-8.0798,5.8575,2.0445,-0.0093,0.2374,1.6470,-0.5830,0.4170,-0.5830,0.4170,0,0
235,0,1.1750,-8.0801,5.8583,2.0447,-0.0097,0.2442,1.6457,0.3626,-0.5226,0.2856,-0.4791,0,0
236,0,1.1800,-8.0803,5.8592,2.0449,-0.0089,0.2511,1.6497,0.4170,-0.5830,0.4170,-0.5830,0,0
237,0,1.1850,-8.0805,5.8601,2.0452,-0.0067,0.2579,1.6590,0.4170,-0.5830,0.4170,-0.5767,0,0
238,0,1.1900,-8.0807,5.8611,2.0454,-0.0059,0.2646,1.6631,-0.5580,0.4143,-0.5830,0.4170,0,0
239,0,1.1950,-8.0810,5.8622,2.0456,-0.0066,0.2712,1.6618,-0.5830,0.4170,-0.5830,0.4170,0,0
240,0,1.2000,-8.0812,5.8634,2.0458,-0.0088,0.2777,1.6553,-0.5680,0.4102,-0.5830,0.4170,0,0
241,0,1.2050,-8.0815,5.8646,2.0460,-0.0119,0.2835,1.6436,-0.5737,0.3272,-0.5830,0.4170,0,0
242,0,1.2100,-8.0818,5.8659,2.0463,-0.0129,0.2885,1.6369,0.4170,-0.5830,0.4083,-0.4287,0,0
243,0,1.2150,-8.0821,5.8672,2.0465,-0.0124,0.2936,1.6355,0.4170,-0.5830,0.4170,-0.5830,0,0
244,0,1.2200,-8.0823,5.8687,2.0467,-0.0103,0.2985,1.6395,0.4170,-0.5830,0.4170,-0.5566,0,0
245,0,1.2250,-8.0826,5.8702,2.0469,-0.0093,0.3026,1.6387,-0.5124,0.2850,-0.5830,0.3803,0,0
246,0,1.2300,-8.0829,5.8718,2.0472,-0.0101,0.3066,1.6325,-0.5830,0.4170,-0.5830,0.4170,0,0
247,0,1.2350,-8.0833,5.8735,2.0474,-0.0124,0.3103,1.6210,-0.5642,0.4028,-0.5830,0.4170,0,0
248,0,1.2400,-8.0836,5.8752,2.0476,-0.0128,0.3135,1.6146,0.4170,-0.5830,0.3962,-0.4969,0,0
249,0,1.2450,-8.0839,5.8770,2.0479,-0.0116,0.3167,1.6136,0.4170,-0.5830,0.4170,-0.5830,0,0
250,0,1.2500,-8.0842,5.8790,2.0481,-0.0086,0.3199,1.6180,0.4170,-0.5830,0.4170,-0.5508,0,0
251,0,1.2550,-8.0846,5.8809,2.0483,-0.0038,0.3230,1.6278,0.4170,-0.5830,0.4170,-0.5830,0,0
252,0,1.2600,-8.0849,5.8830,2.0485,-0.0009,0.3256,1.6352,-0.4057,-0.0266,-0.5758,-0.0888,0,0
253,0,1.2650,-8.0853,5.8851,2.0486,0.0001,0.3281,1.6373,-0.5830,0.4170,-0.5830,0.4170,0,0
254,0,1.2700,-8.0856,5.8873,2.0487,-0.0005,0.3307,1.6339,-0.5830,0.4170,-0.5830,0.4170,0,0
255,0,1.2750,-8.0860,5.8896,2.0488,-0.0012,0.3326,1.6324,0.0810,-0.3286,-0.0385,-0.3210,0,0
256,0,1.2800,-8.0863,5.8920,2.0489,-0.0000,0.3344,1.6363,0.4170,-0.5830,0.4170,-0.5830,0,0
257,0,1.2850,-8.0867,5.8944,2.0490,0.0029,0.3363,1.6457,0.4170,-0.5830,0.4170,-0.5830,0,0
258,0,1.2900,-8.0871,5.8969,2.0490,0.0044,0.3375,1.6523,-0.4547,-0.0039,-0.5733,0.0066,0,0
259,0,1.2950,-8.0874,5.8995,2.0490,0.0040,0.3387,1.6534,-0.5830,0.4170,-0.5830,0.4170,0,0
260,0,1.3000,-8.0878,5.9022,2.0490,0.0018,0.3399,1.6491,-0.5830,0.4170,-0.5830,0.4170,0,0
261,0,1.3050,-8.0882,5.9050,2.0490,-0.0022,0.3411,1.6393,-0.5830,0.4170,-0.5830,0.4170,0,0
262,0,1.3100,-8.0886,5.9078,2.0490,-0.0050,0.3409,1.6312,0.0685,-0.3676,-0.0087,-0.1850,0,0
263,0,1.3150,-8.0890,5.9108,2.0490,-0.0061,0.3407,1.6285,0.4170,-0.5830,0.4170,-0.5830,0,0
264,0,1.3200,-8.0894,5.9138,2.0490,-0.0053,0.3405,1.6313,0.4170,-0.5830,0.4170,-0.5830,0,0
265,0,1.3250,-8.0898,5.9169,2.0489,-0.0047,0.3393,1.6325,-0.3137,-0.1105,-0.3816,0.0172,0,0
266,0,1.3300,-8.0902,5.9200,2.0488,-0.0060,0.3381,1.6282,-0.5830,0.4170,-0.5830,0.4170,0,0
267,0,1.3350,-8.0907,5.9233,2.0487,-0.0090,0.3368,1.6184,-0.5830,0.4170,-0.5830,0.4170,0,0
268,0,1.3400,-8.0911,5.9266,2.0486,-0.0108,0.3348,1.6109,0.1360,-0.3468,0.1021,-0.2318,0,0
269,0,1.3450,-8.0915,5.9301,2.0485,-0.0109,0.3328,1.6089,0.4170,-0.5830,0.4170,-0.5830,0,0
270,0,1.3500,-8.0920,5.9336,2.0484,-0.0092,0.3308,1.6123,0.4170,-0.5830,0.4170,-0.5830,0,0
271,0,1.3550,-8.0924,5.9372,2.0483,-0.0057,0.3289,1.6211,0.4170,-0.5830,0.4170,-0.5830,0,0
272,0,1.3600,-8.0929,5.9408,2.0481,-0.0031,0.3270,1.6287,-0.2619,-0.0312,-0.2997,-0.0768,0,0
273,0,1.3650,-8.0933,5.9446,2.0480,-0.0022,0.3251,1.6309,-0.5830,0.4170,-0.5830,0.4170,0,0
274,0,1.3700,-8.0938,5.9484,2.0478,-0.0031,0.3232,1.6276,-0.5830,0.4170,-0.5830,0.4170,0,0
275,0,1.3750,-8.0943,5.9523,2.0477,-0.0038,0.3211,1.6255,0.0350,-0.1991,-0.0003,-0.2138,0,0
276,0,1.3800,-8.0947,5.9563,2.0475,-0.0028,0.3191,1.6289,0.4170,-0.5830,0.4170,-0.5830,0,0
277,0,1.3850,-8.0952,5.9604,2.0473,-0.0002,0.3171,1.6376,0.4170,-0.5830,0.4170,-0.5830,0,0
278,0,1.3900,-8.0957,5.9645,2.0471,0.0017,0.3149,1.6446,-0.3034,0.0005,-0.3464,-0.0071,0,0
279,0,1.3950,-8.0962,5.9687,2.0469,0.0019,0.3127,1.6462,-0.5830,0.4170,-0.5830,0.4170,0,0
280,0,1.4000,-8.0967,5.9730,2.0467,0.0004,0.3105,1.6424,-0.5830,0.4170,-0.5830,0.4170,0,0
281,0,1.4050,-8.0972,5.9774,2.0465,-0.0028,0.3083,1.6332,-0.5830,0.4170,-0.5830,0.4170,0,0
282,0,1.4100,-8.0977,5.9818,2.0463,-0.0050,0.3052,1.6254,0.0774,-0.2675,0.0395,-0.1392,0,0
283,0,1.4150,-8.0982,5.9864,2.0461,-0.0055,0.3021,1.6231,0.4170,-0.5830,0.4170,-0.5830,0,0
284,0,1.4200,-8.0987,5.9910,2.0459,-0.0045,0.2990,1.6261,0.4170,-0.5830,0.4170,-0.5830,0,0
285,0,1.4250,-8.0993,5.9956,2.0457,-0.0036,0.2954,1.6276,-0.2743,-0.0506,-0.3009,0.0393,0,0
286,0,1.4300,-8.0998,6.0004,2.0455,-0.0042,0.2917,1.6237,-0.5830,0.4170,-0.5830,0.4170,0,0
287,0,1.4350,-8.1003,6.0052,2.0452,-0.0064,0.2880,1.6145,-0.5830,0.4170,-0.5830,0.4170,0,0
288,0,1.4400,-8.1009,6.0101,2.0450,-0.0076,0.2839,1.6074,0.1558,-0.2813,0.1500,-0.2064,0,0
289,0,1.4450,-8.1014,6.0151,2.0448,-0.0073,0.2798,1.6057,0.4170,-0.5830,0.4170,-0.5830,0,0
290,0,1.4500,-8.1020,6.0201,2.0446,-0.0055,0.2757,1.6093,0.4170,-0.5830,0.4170,-0.5830,0,0
291,0,1.4550,-8.1025,6.0253,2.0444,-0.0022,0.2716,1.6183,0.4170,-0.5830,0.4170,-0.5830,0,0
292,0,1.4600,-8.1031,6.0304,2.0442,0.0002,0.2679,1.6253,-0.3251,0.0500,-0.3245,-0.0085,0,0
293,0,1.4650,-8.1036,6.0357,2.0439,0.0012,0.2641,1.6271,-0.5830,0.4170,-0.5830,0.4170,0,0
294,0,1.4700,-8.1042,6.0410,2.0437,0.0008,0.2603,1.6235,-0.5830,0.4170,-0.5830,0.4170,0,0
295,0,1.4750,-8.1048,6.0464,2.0435,0.0007,0.2567,1.6222,0.1728,-0.2332,0.1680,-0.2666,0,0
296,0,1.4800,-8.1053,6.0518,2.0433,0.0021,0.2531,1.6261,0.4170,-0.5830,0.4170,-0.5830,0,0
297,0,1.4850,-8.1059,6.0573,2.0431,0.0047,0.2494,1.6354,0.4170,-0.5830,0.4170,-0.5830,0,0
298,0,1.4900,-8.1065,6.0629,2.0428,0.0063,0.2458,1.6416,-0.4522,0.1197,-0.4749,0.0853,0,0
299,0,1.4950,-8.1071,6.0685,2.0426,0.0066,0.2423,1.6426,-0.5830,0.4170,-0.5830,0.4170,0,0
300,0,1.5000,-8.1076,6.0742,2.0424,0.0056,0.2387,1.6382,-0.5830,0.4170,-0.5830,0.4170,0,0
301,0,1.5050,-8.1082,6.0799,2.0421,0.0034,0.2352,1.6286,-0.5830,0.4170,-0.5830,0.4170,0,0
302,0,1.5100,-8.1088,6.0857,2.0420,0.0024,0.2311,1.6227,0.3771,-0.4005,0.3495,-0.3121,0,0
303,0,1.5150,-8.1094,6.0916,2.0418,0.0026,0.2269,1.6222,0.4170,-0.5830,0.4170,-0.5830,0,0
304,0,1.5200,-8.1100,6.0976,2.0416,0.0040,0.2227,1.6269,0.4170,-0.5830,0.4170,-0.5830,0,0
305,0,1.5250,-8.1106,6.1035,2.0414,0.0045,0.2183,1.6268,-0.5720,0.3187,-0.5830,0.3634,0,0
306,0,1.5300,-8.1112,6.1096,2.0412,0.0039,0.2138,1.6215,-0.5830,0.4170,-0.5830,0.4170,0,0
307,0,1.5350,-8.1118,6.1157,2.0411,0.0022,0.2094,1.6108,-0.5830,0.4170,-0.5830,0.4170,0,0
308,0,1.5400,-8.1124,6.1218,2.0409,0.0016,0.2049,1.6055,0.4170,-0.5830,0.4170,-0.5796,0,0
309,0,1.5450,-8.1130,6.1280,2.0408,0.0021,0.2004,1.6054,0.4170,-0.5830,0.4170,-0.5830,0,0
310,0,1.5500,-8.1136,6.1343,2.0406,0.0036,0.1959,1.6105,0.4170,-0.5830,0.4170,-0.5814,0,0
311,0,1.5550,-8.1142,6.1406,2.0405,0.0061,0.1914,1.6208,0.4170,-0.5830,0.4170,-0.5830,0,0
312,0,1.5600,-8.1148,6.1470,2.0403,0.0074,0.1870,1.6260,-0.5830,0.4170,-0.5830,0.3839,0,0
313,0,1.5650,-8.1154,6.1534,2.0402,0.0078,0.1827,1.6260,-0.5830,0.4170,-0.5830,0.4170,0,0
314,0,1.5700,-8.1160,6.1598,2.0400,0.0072,0.1785,1.6207,-0.5830,0.4170,-0.5830,0.3975,0,0
315,0,1.5750,-8.1166,6.1663,2.0399,0.0074,0.1743,1.6207,0.4170,-0.5830,0.4170,-0.5830,0,0
316,0,1.5800,-8.1172,6.1728,2.0398,0.0086,0.1700,1.6260,0.4170,-0.5830,0.4170,-0.5830,0,0
317,0,1.5850,-8.1178,6.1794,2.0397,0.0107,0.1657,1.6364,0.4170,-0.5830,0.4170,-0.5830,0,0
318,0,1.5900,-8.1184,6.1860,2.0396,0.0118,0.1615,1.6416,-0.5830,0.4170,-0.5830,0.4047,0,0
319,0,1.5950,-8.1190,6.1927,2.0395,0.0121,0.1573,1.6416,-0.5830,0.4170,-0.5830,0.4170,0,0
320,0,1.6000,-8.1196,6.1994,2.0394,0.0115,0.1533,1.6365,-0.5830,0.4170,-0.5830,0.4029,0,0
321,0,1.6050,-8.1202,6.2061,2.0394,0.0101,0.1493,1.6261,-0.5830,0.4170,-0.5830,0.4170,0,0
322,0,1.6100,-8.1208,6.2129,2.0393,0.0095,0.1452,1.6210,0.4170,-0.5830,0.4170,-0.5830,0,0
323,0,1.6150,-8.1214,6.2197,2.0392,0.0097,0.1411,1.6210,0.4170,-0.5830,0.4170,-0.5830,0,0
324,0,1.6200,-8.1220,6.2266,2.0392,0.0106,0.1369,1.6263,0.4170,-0.5830,0.4170,-0.5830,0,0
325,0,1.6250,-8.1226,6.2335,2.0391,0.0108,0.1328,1.6264,-0.5830,0.4130,-0.5830,0.4170,0,0
326,0,1.6300,-8.1232,6.2404,2.0391,0.0104,0.1287,1.6212,-0.5830,0.4170,-0.5830,0.4170,0,0
327,0,1.6350,-8.1238,6.2474,2.0391,0.0093,0.1247,1.6109,-0.5830,0.4170,-0.5830,0.4170,0,0
328,0,1.6400,-8.1244,6.2544,2.0391,0.0088,0.1206,1.6058,0.4170,-0.5830,0.4170,-0.5830,0,0
329,0,1.6450,-8.1250,6.2614,2.0391,0.0090,0.1164,1.6059,0.4170,-0.5830,0.4170,-0.5830,0,0
330,0,1.6500,-8.1256,6.2684,2.0391,0.0098,0.1123,1.6112,0.4170,-0.5830,0.4170,-0.5830,0,0
331,0,1.6550,-8.1262,6.2755,2.0391,0.0111,0.1080,1.6216,0.4170,-0.5830,0.4170,-0.5830,0,0
332,0,1.6600,-8.1268,6.2826,2.0392,0.0119,0.1038,1.6268,-0.5830,0.4170,-0.5830,0.4170,0,0
333,0,1.6650,-8.1274,6.2898,2.0392,0.0121,0.0996,1.6269,-0.5830,0.4170,-0.5830,0.4170,0,0
334,0,1.6700,-8.1280,6.2969,2.0393,0.0119,0.0955,1.6218,-0.5830,0.4170,-0.5830,0.4170,0,0
335,0,1.6750,-8.1286,6.3041,2.0393,0.0121,0.0914,1.6218,0.4170,-0.5756,0.4170,-0.5830,0,0
336,0,1.6800,-8.1292,6.3113,2.0394,0.0128,0.0873,1.6270,0.4170,-0.5830,0.4170,-0.5830,0,0
337,0,1.6850,-8.1298,6.3185,2.0395,0.0139,0.0830,1.6374,0.4170,-0.5821,0.4170,-0.5830,0,0
338,0,1.6900,-8.1304,6.3258,2.0396,0.0145,0.0788,1.6426,-0.5830,0.4170,-0.5830,0.4113,0,0
339,0,1.6950,-8.1309,6.3331,2.0397,0.0148,0.0748,1.6426,-0.5830,0.4170,-0.5830,0.4170,0,0
340,0,1.7000,-8.1315,6.3403,2.0398,0.0146,0.0708,1.6375,-0.5830,0.4170,-0.5830,0.4083,0,0
341,0,1.7050,-8.1321,6.3477,2.0399,0.0141,0.0669,1.6273,-0.5830,0.4170,-0.5830,0.4170,0,0
342,0,1.7100,-8.1327,6.3550,2.0401,0.0139,0.0629,1.6222,0.4170,-0.5830,0.4170,-0.5830,0,0
343,0,1.7150,-8.1332,6.3623,2.0402,0.0141,0.0589,1.6223,0.4170,-0.5830,0.4170,-0.5830,0,0
344,0,1.7200,-8.1338,6.3697,2.0404,0.0146,0.0548,1.6275,0.4170,-0.5830,0.4170,-0.5830,0,0
345,0,1.7250,-8.1344,6.3771,2.0406,0.0148,0.0507,1.6275,-0.5830,0.4170,-0.5830,0.4170,0,0
346,0,1.7300,-8.1349,6.3844,2.0407,0.0147,0.0468,1.6225,-0.5830,0.4170,-0.5830,0.4170,0,0
347,0,1.7350,-8.1355,6.3918,2.0409,0.0144,0.0429,1.6122,-0.5830,0.4170,-0.5830,0.4162,0,0
348,0,1.7400,-8.1360,6.3993,2.0411,0.0144,0.0389,1.6072,0.4170,-0.5830,0.4170,-0.5830,0,0
349,0,1.7450,-8.1366,6.4067,2.0414,0.0146,0.0349,1.6072,0.4170,-0.5830,0.4170,-0.5830,0,0
350,0,1.7500,-8.1371,6.4141,2.0416,0.0149,0.0308,1.6124,0.4170,-0.5830,0.4170,-0.5830,0,0
351,0,1.7550,-8.1377,6.4215,2.0418,0.0153,0.0267,1.6227,0.4066,-0.5598,0.4170,-0.5830,0,0
352,0,1.7600,-8.1382,6.4290,2.0421,0.0155,0.0228,1.6279,-0.5830,0.4170,-0.5830,0.4087,0,0
353,0,1.7650,-8.1388,6.4364,2.0424,0.0157,0.0190,1.6279,-0.5830,0.4170,-0.5830,0.4170,0,0
354,0,1.7700,-8.1393,6.4439,2.0426,0.0156,0.0154,1.6228,-0.5830,0.4170,-0.5830,0.4000,0,0
355,0,1.7750,-8.1398,6.4513,2.0429,0.0156,0.0119,1.6227,0.4048,-0.5561,0.4170,-0.5830,0,0
356,0,1.7800,-8.1403,6.4588,2.0432,0.0156,0.0083,1.6278,0.4170,-0.5830,0.4170,-0.5830,0,0
357,0,1.7850,-8.1409,6.4663,2.0436,0.0156,0.0047,1.6380,0.4170,-0.5686,0.4170,-0.5830,0,0
358,0,1.7900,-8.1414,6.4737,2.0439,0.0154,0.0013,1.6431,-0.5830,0.4170,-0.5816,0.3874,0,0
359,0,1.7950,-8.1419,6.4812,2.0442,0.0152,-0.0019,1.6431,-0.5830,0.4170,-0.5830,0.4170,0,0
360,0,1.8000,-8.1424,6.4887,2.0446,0.0149,-0.0050,1.6381,-0.5830,0.4170,-0.5830,0.3950,0,0
361,0,1.8050,-8.1429,6.4961,2.0449,0.0146,-0.0080,1.6278,-0.5830,0.4170,-0.5830,0.4145,0,0
362,0,1.8100,-8.1434,6.5036,2.0453,0.0143,-0.0110,1.6227,0.4170,-0.5771,0.4170,-0.5830,0,0
363,0,1.8150,-8.1439,6.5111,2.0457,0.0139,-0.0141,1.6228,0.4170,-0.5830,0.4170,-0.5830,0,0
364,0,1.8200,-8.1444,6.5185,2.0461,0.0134,-0.0173,1.6280,0.4170,-0.5830,0.4170,-0.5830,0,0
365,0,1.8250,-8.1449,6.5260,2.0465,0.0131,-0.0203,1.6280,-0.5830,0.4170,-0.5830,0.4170,0,0
366,0,1.8300,-8.1454,6.5334,2.0469,0.0128,-0.0234,1.6230,-0.5830,0.4170,-0.5830,0.4170,0,0
367,0,1.8350,-8.1459,6.5408,2.0473,0.0127,-0.0263,1.6127,-0.5830,0.4170,-0.5830,0.4170,0,0
368,0,1.8400,-8.1463,6.5483,2.0478,0.0124,-0.0293,1.6076,0.4151,-0.5729,0.4170,-0.5830,0,0
369,0,1.8450,-8.1468,6.5557,2.0482,0.0120,-0.0323,1.6076,0.4170,-0.5830,0.4170,-0.5830,0,0
370,0,1.8500,-8.1473,6.5631,2.0487,0.0114,-0.0354,1.6128,0.4170,-0.5826,0.4170,-0.5830,0,0
371,0,1.8550,-8.1478,6.5705,2.0492,0.0107,-0.0382,1.6230,0.3785,-0.5693,0.4170,-0.5830,0,0
372,0,1.8600,-8.1482,6.5779,2.0496,0.0103,-0.0407,1.6282,-0.5830,0.4170,-0.5578,0.3980,0,0
373,0,1.8650,-8.1487,6.5853,2.0501,0.0101,-0.0432,1.6282,-0.5830,0.4170,-0.5830,0.4170,0,0
374,0,1.8700,-8.1491,6.5927,2.0506,0.0100,-0.0455,1.6231,-0.5830,0.4170,-0.5775,0.3955,0,0
375,0,1.8750,-8.1496,6.6001,2.0512,0.0096,-0.0476,1.6231,0.3908,-0.5538,0.4170,-0.5830,0,0
376,0,1.8800,-8.1501,6.6074,2.0517,0.0091,-0.0497,1.6282,0.4170,-0.5830,0.4170,-0.5830,0,0
377,0,1.8850,-8.1505,6.6148,2.0522,0.0082,-0.0517,1.6384,0.4084,-0.5682,0.4170,-0.5830,0,0
378,0,1.8900,-8.1509,6.6221,2.0528,0.0075,-0.0534,1.6436,-0.5830,0.4170,-0.5609,0.3851,0,0
379,0,1.8950,-8.1514,6.6294,2.0534,0.0071,-0.0550,1.6436,-0.5830,0.4170,-0.5830,0.4170,0,0
380,0,1.9000,-8.1518,6.6367,2.0539,0.0069,-0.0565,1.6385,-0.5830,0.4170,-0.5804,0.3979,0,0
381,0,1.9050,-8.1523,6.6440,2.0545,0.0070,-0.0579,1.6283,-0.5830,0.4170,-0.5830,0.4170,0,0
382,0,1.9100,-8.1527,6.6512,2.0551,0.0068,-0.0593,1.6232,0.4131,-0.5685,0.4170,-0.5830,0,0
383,0,1.9150,-8.1531,6.6585,2.0557,0.0062,-0.0607,1.6233,0.4170,-0.5830,0.4170,-0.5830,0,0
384,0,1.9200,-8.1536,6.6657,2.0563,0.0053,-0.0621,1.6285,0.4170,-0.5795,0.4170,-0.5830,0,0
385,0,1.9250,-8.1540,6.6730,2.0570,0.0048,-0.0635,1.6285,-0.5830,0.4170,-0.5830,0.4170,0,0
386,0,1.9300,-8.1544,6.6802,2.0576,0.0045,-0.0649,1.6234,-0.5830,0.4170,-0.5830,0.4170,0,0
387,0,1.9350,-8.1548,6.6874,2.0583,0.0046,-0.0662,1.6131,-0.5830,0.4170,-0.5830,0.4170,0,0
388,0,1.9400,-8.1553,6.6945,2.0589,0.0044,-0.0675,1.6079,0.4055,-0.5712,0.4170,-0.5830,0,0
389,0,1.9450,-8.1557,6.7017,2.0596,0.0038,-0.0687,1.6079,0.4170,-0.5830,0.4170,-0.5830,0,0
390,0,1.9500,-8.1561,6.7088,2.0603,0.0029,-0.0700,1.6131,0.4148,-0.5819,0.4170,-0.5830,0,0
391,0,1.9550,-8.1565,6.7159,2.0610,0.0017,-0.0711,1.6233,0.3863,-0.5771,0.4170,-0.5830,0,0
392,0,1.9600,-8.1569,6.7230,2.0617,0.0010,-0.0718,1.6284,-0.5830,0.4170,-0.5445,0.3997,0,0
393,0,1.9650,-8.1573,6.7301,2.0624,0.0007,-0.0726,1.6285,-0.5830,0.4170,-0.5830,0.4170,0,0
394,0,1.9700,-8.1578,6.7372,2.0632,0.0007,-0.0732,1.6234,-0.5830,0.4170,-0.5706,0.4046,0,0
395,0,1.9750,-8.1582,6.7442,2.0639,0.0004,-0.0736,1.6234,0.3932,-0.5637,0.4170,-0.5830,0,0
396,0,1.9800,-8.1586,6.7513,2.0647,-0.0003,-0.0740,1.6285,0.4170,-0.5830,0.4170,-0.5830,0,0
397,0,1.9850,-8.1590,6.7583,2.0654,-0.0013,-0.0744,1.6388,0.4094,-0.5746,0.4170,-0.5830,0,0
398,0,1.9900,-8.1594,6.7652,2.0662,-0.0020,-0.0744,1.6440,-0.5830,0.4170,-0.5605,0.3957,0,0
399,0,1.9950,-8.1598,6.7722,2.0670,-0.0024,-0.0745,1.6440,-0.5830,0.4170,-0.5830,0.4170,0,0
400,0,2.0000,-8.1602,6.7792,2.0678,-0.0023,-0.0746,1.6390,-0.5830,0.4170,-0.5797,0.4037,0,0
401,0,2.0050,-8.1606,6.7861,2.0686,-0.0019,-0.0746,1.6288,-0.5830,0.4170,-0.5830,0.4170,0,0
402,0,2.0100,-8.1610,6.7930,2.0694,-0.0020,-0.0746,1.6237,0.4170,-0.5750,0.4170,-0.5830,0,0
403,0,2.0150,-8.1614,6.7999,2.0703,-0.0024,-0.0745,1.6237,0.4170,-0.5830,0.4170,-0.5830,0,0
404,0,2.0200,-8.1618,6.8068,2.0711,-0.0032,-0.0745,1.6290,0.4170,-0.5830,0.4170,-0.5830,0,0
405,0,2.0250,-8.1622,6.8136,2.0720,-0.0036,-0.0744,1.6291,-0.5830,0.4170,-0.5830,0.4170,0,0
406,0,2.0300,-8.1626,6.8204,2.0728,-0.0036,-0.0744,1.6240,-0.5830,0.4170,-0.5830,0.4170,0,0
407,0,2.0350,-8.1631,6.8273,2.0737,-0.0033,-0.0744,1.6137,-0.5830,0.4170,-0.5830,0.4170,0,0
408,0,2.0400,-8.1635,6.8340,2.0746,-0.0033,-0.0744,1.6086,0.4119,-0.5785,0.4170,-0.5830,0,0
409,0,2.0450,-8.1639,6.8408,2.0755,-0.0037,-0.0743,1.6087,0.4170,-0.5830,0.4170,-0.5830,0,0
410,0,2.0500,-8.1643,6.8476,2.0764,-0.0045,-0.0742,1.6139,0.4170,-0.5830,0.4170,-0.5830,0,0
411,0,2.0550,-8.1647,6.8543,2.0773,-0.0056,-0.0739,1.6242,0.4004,-0.5830,0.4170,-0.5830,0,0
412,0,2.0600,-8.1651,6.8610,2.0783,-0.0062,-0.0736,1.6296,-0.5830,0.3817,-0.5626,0.3741,0,0
413,0,2.0650,-8.1655,6.8677,2.0792,-0.0065,-0.0733,1.6299,-0.5830,0.4170,-0.5830,0.4170,0,0
