count,mean,netvar,bb
1, 7, 0, 0x80029220-0x80029234
1, 143, 0, 0x8000de32-0x8000de42
5, 8.4, 12, 0x80025670-0x80025676
2, 42, 40, 0x8001a9d6-0x8001a9d8
12, 109.41666666666667, 161, 0x800262aa-0x800262da
2, 44.5, 37, 0x8002697a-0x80026984
2, 121.5, 49, 0x80020c76-0x80020c92
2, 4, 0, 0x8001a702-0x8001a702
2, 11, 0, 0x8002628a-0x8002629e
2, 5, 0, 0x8001cef6-0x8001cef8
2, 1, 0, 0x80020dd2-0x80020dd2
6, 47, 48, 0x800143ea-0x80014412
6, 13.166666666666666, 55, 0x80013702-0x8001370a
2, 2.5, 3, 0x8001ad24-0x8001ad24
92, 8.608695652173912, 240, 0x80015606-0x80015618
1000, 14.675, 675, 0x8000c0e6-0x8000c0fe
16, 9.0625, 113, 0x800276da-0x800276da
74, 19.027027027027028, 964, 0x8001f75e-0x8001f76e
4, 25.75, 75, 0x80021eec-0x80021ef0
70, 5.242857142857143, 87, 0x8001fe08-0x8001fe14
2, 11, 0, 0x80027160-0x80027170
2, 5, 0, 0x800268b4-0x800268b8
2, 4, 4, 0x80020c6a-0x80020c6e
33, 11.090909090909092, 3, 0x8001f1e0-0x8001f1f4
28, 18.178571428571427, 229, 0x8000f362-0x8000f36e
6, 2.6666666666666665, 4, 0x80010ace-0x80010ad2
6, 5, 0, 0x80013f7a-0x80013f7a
2592, 1, 0, 0x8000d14c-0x8000d14c
207, 4.463768115942029, 96, 0x800173fa-0x800173fe
33, 18.757575757575758, 289, 0x8001c89c-0x8001c8aa
33, 20.575757575757574, 514, 0x8001e86a-0x8001e876
28, 11.428571428571429, 12, 0x8000c92a-0x8000c940
4, 9.25, 17, 0x8001cc34-0x8001cc36
2, 16, 0, 0x80020e50-0x80020e6e
2, 12, 0, 0x80013112-0x8001311e
33, 6.96969696969697, 65, 0x8001bd18-0x8001bd28
12, 31.416666666666668, 317, 0x80025664-0x8002566c
74, 9.364864864864865, 397, 0x8001307c-0x8001307e
2, 2, 0, 0x8001ae2a-0x8001ae2c
2, 5, 0, 0x80021100-0x80021108
125, 27.608, 326, 0x800133dc-0x8001340e
108, 4.444444444444445, 156, 0x80010218-0x8001021e
33, 2, 33, 0x8001e6b2-0x8001e6b2
33, 3.1818181818181817, 6, 0x8001bfdc-0x8001bfde
214, 20.593457943925234, 2053, 0x8001630a-0x8001631a
8, 10.75, 6, 0x800226e2-0x800226f6
2, 99, 28, 0x80019c9a-0x80019cc8
2, 5, 0, 0x8001cde2-0x8001cde4
111, 9.72972972972973, 192, 0x80010430-0x80010438
32, 14.75, 248, 0x8001e77e-0x8001e782
1, 28, 0, 0x80016112-0x80016122
18, 30.833333333333332, 357, 0x80026c70-0x80026c8c
10, 124.9, 619, 0x8000bdb8-0x8000be6c
1, 8, 0, 0x80016722-0x80016730
6, 122.33333333333333, 80, 0x80025ba0-0x80025bd0
33, 6.303030303030303, 142, 0x8001cb14-0x8001cb16
2, 3, 0, 0x8001a7c2-0x8001a7c8
14, 5.642857142857143, 9, 0x80026ee6-0x80026eec
6, 15.166666666666666, 55, 0x80012742-0x80012746
97, 1.3711340206185567, 36, 0x80015354-0x80015354
12, 23, 168, 0x80017be8-0x80017bf8
2, 44, 40, 0x8001d520-0x8001d526
2, 47, 40, 0x8001d77e-0x8001d790
2, 4, 0, 0x80020582-0x80020582
2, 69, 0, 0x8001c632-0x8001c644
1, 61, 0, 0x800290b2-0x800290b6
6, 16.666666666666668, 76, 0x800136f4-0x800136fe
6, 9.5, 9, 0x8001941c-0x8001942c
33, 9.181818181818182, 6, 0x800198e6-0x800198f8
339, 5.333333333333333, 452, 0x80016b1e-0x80016b28
2, 8.5, 3, 0x8000e006-0x8000e014
14, 10, 0, 0x80017646-0x8001765c
2, 44, 40, 0x8002661c-0x80026628
1, 4, 0, 0x80016720-0x80016720
127, 5.9763779527559056, 251, 0x800133ce-0x800133d6
6, 6.5, 3, 0x800149d8-0x800149e4
60, 3.183333333333333, 11, 0x80014d72-0x80014d76
92, 5.836956521739131, 261, 0x8001568c-0x80015692
12, 17.5, 150, 0x8001777e-0x80017788
2, 10, 0, 0x8001f446-0x8001f45a
4, 65, 40, 0x800283f2-0x80028400
2, 6, 0, 0x8001ac98-0x8001ac9c
2, 57, 40, 0x8002112c-0x8002115c
2, 41, 40, 0x8001ebe8-0x8001ebe8
2, 69, 4, 0x8001f444-0x8001f444
6, 4.5, 15, 0x80026eee-0x80026ef0
3, 11, 3, 0x80014968-0x8001497a
1, 25, 0, 0x800160b6-0x800160be
3, 35.333333333333336, 43, 0x80011276-0x80011280
4, 3.25, 9, 0x800272ee-0x800272ee
2, 86, 114, 0x8001786c-0x8001787e
2, 43, 40, 0x80023536-0x80023544
2, 133, 40, 0x80025de8-0x80025e30
2, 3, 0, 0x8002025a-0x8002025c
33, 3.3636363636363638, 12, 0x8001cae0-0x8001cae2
2, 9, 12, 0x80022040-0x80022046
1, 41, 0, 0x8001604a-0x80016066
97, 7.061855670103093, 103, 0x8001499e-0x800149aa
4, 75, 240, 0x8001812a-0x80018142
2, 77, 8, 0x80018ade-0x80018b02
6, 6, 0, 0x8001269c-0x800126a0
69, 3.0869565217391304, 6, 0x8001cfba-0x8001cfbc
11, 5.636363636363637, 18, 0x8001ec7e-0x8001ec86
322, 4.220496894409938, 393, 0x80010b42-0x80010b48
2, 5, 0, 0x8001c648-0x8001c64a
21, 88.80952380952381, 1550, 0x8000e6be-0x8000e6e6
134, 9.007462686567164, 135, 0x8000c930-0x8000c940
1, 5, 0, 0x8001695c-0x80016968
72, 1.7083333333333333, 51, 0x80028168-0x80028168
2, 8, 4, 0x800234ce-0x800234dc
1, 158, 0, 0x8000adc0-0x8000ae0c
1, 161, 0, 0x8000bc44-0x8000bcc4
4, 2.5, 6, 0x800298b0-0x800298b0
14, 4.714285714285714, 24, 0x800001ee-0x800001f4
2, 130, 66, 0x8000021a-0x80000058
6, 14, 0, 0x80010712-0x80010722
1, 78, 0, 0x8000e12a-0x8000e136
28, 4.535714285714286, 15, 0x8000f970-0x8000f976
1, 32, 0, 0x80013e7a-0x80013e86
2, 13, 0, 0x80025a6e-0x80025a82
2, 61.5, 37, 0x80024d10-0x80024d40
1, 57, 0, 0x8000de46-0x8000de72
74, 17.175675675675677, 753, 0x800126d4-0x800126e0
210, 3.795238095238095, 167, 0x80026ad8-0x80026ada
3, 15.666666666666666, 29, 0x800157fe-0x80015802
21, 1.8571428571428572, 18, 0x8001026a-0x8001026a
1, 10, 0, 0x8001eb16-0x8001eb22
72, 17.15277777777778, 659, 0x80020330-0x8002033e
1, 30, 0, 0x80012e66-0x80012e72
2, 7.5, 3, 0x8001d35e-0x8001d368
8, 13.125, 9, 0x80026eb8-0x80026eda
4, 71.5, 162, 0x80025158-0x8002518c
2, 4, 0, 0x8001d7b2-0x8001d7bc
8, 12.75, 6, 0x8001d00e-0x8001d02a
2, 12.5, 3, 0x80020b4c-0x80020b62
55, 6.672727272727273, 147, 0x800297f4-0x800297f8
4, 5.5, 6, 0x80018156-0x8001815e
4, 5, 0, 0x8001cc60-0x8001cc64
4, 16.75, 39, 0x8001096e-0x80010980
2, 7, 0, 0x8001f81a-0x8001f81e
2, 50, 40, 0x80019d32-0x80019d54
2, 41, 40, 0x8001a26a-0x8001a26a
33, 3.303030303030303, 10, 0x8001e85e-0x8001e860
2, 2, 0, 0x80015266-0x8001526a
2, 10, 2, 0x8001cf08-0x8001cf18
33, 10.606060606060606, 152, 0x8001f172-0x8001f182
2, 35, 2, 0x80013548-0x80013556
2, 8.5, 3, 0x80024f1c-0x80024f28
1, 7, 0, 0x8001ec42-0x8001ec48
1, 21, 0, 0x8001eb80-0x8001eb86
1, 66, 0, 0x8001993e-0x80019948
33, 7.151515151515151, 104, 0x80019912-0x80019916
2, 6, 0, 0x8001fb1e-0x8001fb2e
1, 62, 0, 0x80019a70-0x80019a74
2, 56, 50, 0x80025900-0x80025916
70, 22.62857142857143, 534, 0x8001fdb6-0x8001fdcc
54, 15.75925925925926, 311, 0x800193e0-0x800193f2
40, 72.025, 1801, 0x8000f22e-0x8000f27c
2, 56, 28, 0x8000dfd6-0x8000dffe
2, 2.5, 3, 0x8002080c-0x8002080c
2, 41, 40, 0x8001c33c-0x8001c344
2, 3, 0, 0x80024c1c-0x80024c22
1, 65, 0, 0x8001bbb0-0x8001bbc0
2, 4, 0, 0x8001660e-0x80016616
72, 1.0833333333333333, 6, 0x8002686c-0x8002686c
108, 1.9166666666666667, 99, 0x8001634c-0x8001634c
2, 5.5, 3, 0x8001ab68-0x8001ab70
6, 9.833333333333334, 17, 0x8000fdb2-0x8000fdba
1, 21, 0, 0x8001045e-0x80010462
2, 2.5, 3, 0x8001d0bc-0x8001d0bc
2, 99.5, 57, 0x8001af64-0x8001af72
1, 6, 0, 0x8001a1f0-0x8001a1f6
152, 3.789473684210526, 120, 0x80000294-0x8000029c
1, 53, 0, 0x80015fde-0x80016002
3, 16.333333333333332, 1, 0x80011284-0x800112b2
2, 48, 40, 0x80020b7c-0x80020b94
2, 8, 0, 0x80020288-0x80020290
2, 4, 0, 0x800252a8-0x800252a8
2, 4, 0, 0x80016630-0x80016634
4, 5.75, 3, 0x8001eb6a-0x8001eb74
74, 4.202702702702703, 89, 0x800126e2-0x800126e8
2, 10, 0, 0x800176fc-0x80017708
14, 3.2857142857142856, 32, 0x80026ee2-0x80026ee2
16, 3.25, 36, 0x8002982a-0x8002982a
1, 6, 0, 0x8001ca5a-0x8001ca60
29, 1.206896551724138, 6, 0x8001e786-0x8001e786
2, 32, 0, 0x8002351a-0x80023532
108, 5.833333333333333, 90, 0x80010210-0x80010216
2, 41, 40, 0x8001e950-0x8001e950
1496, 2.4177807486631018, 625, 0x80014fe4-0x80014fe8
8, 20.125, 129, 0x800265c0-0x800265c8
6, 57.666666666666664, 220, 0x800165a4-0x800165c8
2, 53.5, 45, 0x8001b564-0x8001b57a
2, 6, 4, 0x8001a996-0x8001a99e
1, 3, 0, 0x80016a28-0x80016a2e
32, 17.4375, 494, 0x8001a0bc-0x8001a0be
112, 7, 0, 0x800106e8-0x800106f0
2, 3.5, 3, 0x8000dfd0-0x8000dfd2
2, 6.5, 3, 0x80024c2e-0x80024c38
30, 7.4, 102, 0x8001ccb4-0x8001ccb4
194, 33.97422680412371, 3681, 0x800004b2-0x800004e4
2, 1, 0, 0x8001b586-0x8001b586
2, 12, 0, 0x800193ca-0x800193d6
33, 1.8484848484848484, 28, 0x8001c96e-0x8001c96e
2, 2, 0, 0x800233a2-0x800233a4
2, 65, 0, 0x800176ee-0x800176f8
106, 6.490566037735849, 52, 0x8000ffe0-0x8000ffea
68, 6, 0, 0x8002065a-0x8002065e
33, 19.393939393939394, 409, 0x8001a1c2-0x8001a1cc
14, 11.357142857142858, 33, 0x8000c2cc-0x8000c2da
38, 17.710526315789473, 369, 0x800194a4-0x800194b4
68, 11.264705882352942, 86, 0x8001f744-0x8001f75c
16, 2.25, 4, 0x800276de-0x800276e2
2, 131, 40, 0x80025ba4-0x80025bd0
2, 23.5, 21, 0x8001d7ea-0x8001d7fc
6, 19.333333333333332, 86, 0x80010a40-0x80010a4a
6, 5, 0, 0x80014ee6-0x80014ef0
2, 8, 0, 0x80020c0a-0x80020c22
4, 11.75, 43, 0x80028464-0x80028464
28, 13.892857142857142, 25, 0x8000f8cc-0x8000f8ea
2, 4, 0, 0x8001ed08-0x8001ed08
2, 9.5, 3, 0x8000ff1a-0x8000ff24
6, 19, 78, 0x8001cd10-0x8001cd1c
33, 2.121212121212121, 4, 0x8000e0b6-0x8000e0ba
1344, 3.296875, 399, 0x8000c9d4-0x8000c9d8
8064, 3.0732886904761907, 591, 0x8000caac-0x8000cab2
2, 2.5, 3, 0x80024c1a-0x80024c1a
3, 22, 57, 0x8000cbfe-0x8000cc02
1, 1, 0, 0x80019a78-0x80019a78
113, 8, 0, 0x800104d6-0x800104dc
2, 6, 4, 0x8001f39a-0x8001f3a2
2, 2.5, 3, 0x8001ba1c-0x8001ba1c
112, 14, 0, 0x8000005c-0x8000006e
2, 45, 40, 0x8001d7c0-0x8001d7d6
72, 2.9583333333333335, 69, 0x8002707c-0x8002707e
1, 14, 0, 0x8000d088-0x8000d0a8
2, 4, 0, 0x80019dd2-0x80019dd2
2, 52, 40, 0x80021df8-0x80021e14
4, 36.25, 133, 0x80013120-0x80013124
1, 12, 0, 0x8000d298-0x8000d2b8
2, 44.5, 43, 0x8001e4f8-0x8001e504
106, 38.83018867924528, 724, 0x80016266-0x80000058
2, 66, 60, 0x8000cf18-0x8000cf26
72, 6.458333333333333, 33, 0x8001fe60-0x8001fe6c
32, 32, 128, 0x8000d0d0-0x8000d110
2, 2.5, 3, 0x8001ad34-0x8001ad34
4, 3.75, 3, 0x8000bf90-0x8000bf96
6, 33.333333333333336, 122, 0x80020068-0x8002007a
1, 80, 0, 0x8000d2f2-0x8000d316
2, 42, 40, 0x80025c88-0x80025c90
33, 11.181818181818182, 6, 0x80019fa4-0x80019fbc
2, 66, 0, 0x8001fc40-0x8001fc5a
1, 77, 0, 0x80016734-0x80016746
3, 7, 0, 0x8001ea3e-0x8001ea46
6, 22.333333333333332, 74, 0x8001f792-0x8001f7a2
1, 13, 0, 0x8000d350-0x8000d368
6, 47.5, 213, 0x8001f778-0x8001f78c
2, 48, 40, 0x8002527c-0x80025292
4, 7, 0, 0x800204a0-0x800204b2
1, 15, 0, 0x80010550-0x80010566
308, 8.055194805194805, 17, 0x800106f4-0x800106fc
4608, 7, 0, 0x8000c6d6-0x8000c6e6
1, 4, 0, 0x80016a0c-0x80016a16
111, 13.324324324324325, 369, 0x80000106-0x80000118
2, 1, 0, 0x8001ced4-0x8001ced4
2, 11.5, 3, 0x8001d2cc-0x8001d2ea
14, 4.857142857142857, 12, 0x80017dc2-0x80017dca
208, 5, 0, 0x80017360-0x80017362
2, 51.5, 37, 0x8001a77a-0x8001a794
4, 5.75, 3, 0x8001ea4a-0x8001ea56
47, 5.723404255319149, 81, 0x80026ca8-0x80026cb0
8, 7.75, 14, 0x8002201a-0x80022026
2, 49, 40, 0x80023758-0x8002376a
4, 19.25, 17, 0x80021d26-0x80021d40
1, 135, 0, 0x8000b560-0x8000b5de
21, 52.61904761904762, 874, 0x80010282-0x80010294
2, 3, 0, 0x8001a504-0x8001a508
43359, 1.0009225305011646, 40, 0x8000c47a-0x8000c47a
2, 2, 0, 0x8002624e-0x80026250
12, 5, 24, 0x80027fdc-0x80027fe2
33, 6.363636363636363, 45, 0x8001cbcc-0x8001cbd4
1, 19, 0, 0x80016100-0x80016104
69, 9.594202898550725, 386, 0x8001cf98-0x8001cf98
1, 160, 0, 0x8000ad40-0x8000adbe
2, 93, 80, 0x80021e2c-0x80021e50
7168, 1.1088169642857142, 780, 0x8000c6ca-0x8000c6ca
16, 24, 176, 0x800276f6-0x8002770c
864, 12.003472222222221, 2595, 0x8000d1a6-0x8000d1b8
2, 50, 40, 0x8001b006-0x8001b01c
2, 93, 80, 0x80021e9e-0x80021ec2
2, 3, 4, 0x8001b0ba-0x8001b0ba
2, 1, 0, 0x8000e002-0x8000e002
1, 159, 0, 0x8000bb1a-0x8000bb5a
106, 4, 0, 0x8000ffa2-0x8000ffa2
3, 5, 0, 0x8000bf94-0x8000bf96
26, 7.884615384615385, 75, 0x8000f918-0x8000f922
2, 73.5, 9, 0x8001cdf8-0x8001ce10
2, 2.5, 3, 0x80020614-0x80020614
16, 2.25, 4, 0x800276ee-0x800276f2
2, 6.5, 3, 0x8001d702-0x8001d70e
125, 27.864, 358, 0x800135e0-0x80013608
7, 9.571428571428571, 18, 0x80010278-0x80010280
2, 48, 40, 0x80020f90-0x80020fa0
2, 2, 0, 0x8001ad42-0x8001ad46
1, 93, 0, 0x8001ebf8-0x8001ec28
95, 5.3052631578947365, 124, 0x80015348-0x80015350
2, 4.5, 3, 0x8001c54e-0x8001c554
99, 1.9393939393939394, 93, 0x800151b4-0x800151b4
2, 5, 0, 0x800205ba-0x800205c4
68, 9.5, 34, 0x80026a12-0x80026a22
2, 86, 24, 0x8001aa28-0x8001aa46
108, 36.19444444444444, 1641, 0x8001645a-0x8001647e
2, 58.5, 37, 0x80024a72-0x80024a9a
4, 39.25, 117, 0x80018286-0x800182a6
1, 4, 0, 0x8000d294-0x8000d294
68, 4, 0, 0x80026a26-0x80026a2e
68, 5.132352941176471, 9, 0x8002039a-0x800203a2
12, 20.916666666666668, 203, 0x8002565e-0x80025662
56, 3.142857142857143, 120, 0x80026c64-0x80026c64
2, 4, 0, 0x8001cdf4-0x8001cdf4
2, 13.5, 17, 0x8001c2c0-0x8001c2c2
36, 7.777777777777778, 136, 0x800297fc-0x80029806
2, 30, 8, 0x8000f27e-0x8000f2ba
2, 2, 0, 0x8002055e-0x80020560
6, 7.5, 3, 0x80010b22-0x80010b2e
6, 19, 60, 0x8001301e-0x80013028
2, 23, 0, 0x80020b96-0x80020b9a
2, 1, 0, 0x800269aa-0x800269aa
2, 4.5, 3, 0x80019d5a-0x80019d5e
2, 41, 40, 0x80024f18-0x80024f18
2, 4, 0, 0x80022cc4-0x80022cce
33, 1.2727272727272727, 9, 0x8001e852-0x8001e852
2, 61, 0, 0x8002021e-0x8002021e
2282, 3.5670464504820334, 3576, 0x8000c51a-0x8000c51c
6, 44.5, 21, 0x80014010-0x80014012
4, 23.5, 74, 0x80013236-0x80013240
2, 4, 0, 0x8002082e-0x80020834
3, 32.666666666666664, 74, 0x80014b48-0x80014b56
6, 5.666666666666667, 4, 0x80010a2e-0x80010a3a
2, 3, 0, 0x8001c576-0x8001c57c
70, 10.442857142857143, 101, 0x80026870-0x80026880
14, 4.642857142857143, 9, 0x8000f942-0x8000f94a
2, 5.5, 3, 0x80020ecc-0x80020ed4
2, 14, 0, 0x80026600-0x8002661a
2, 4, 0, 0x8001ba10-0x8001ba10
2, 43, 40, 0x8002324a-0x8002324e
314, 2.4968152866242037, 156, 0x80000266-0x80000268
2, 6, 0, 0x8001f644-0x8001f650
2, 24.5, 9, 0x80024c58-0x80024c82
33, 3.909090909090909, 30, 0x8001f1f8-0x8001f1fe
2, 4, 0, 0x8001ea0a-0x8001ea0a
2, 77, 86, 0x8000e018-0x8000e01a
33, 13.181818181818182, 138, 0x8001fdaa-0x8001fdb4
1, 97, 0, 0x8000ba46-0x80000058
519, 59.78034682080925, 6633, 0x80011338-0x80011388
2, 5, 0, 0x8001a946-0x8001a948
2, 4.5, 3, 0x8001a7a0-0x8001a7a8
2, 168, 24, 0x8001b0be-0x8001b130
1, 219, 0, 0x8000b4f4-0x8000b55c
2, 4, 0, 0x8001e9ae-0x8001e9ae
2, 38.5, 61, 0x8001a2e2-0x8001a2f0
33, 9.454545454545455, 48, 0x8001ca44-0x8001ca4a
2, 8, 0, 0x80016618-0x80016624
2, 5, 0, 0x80018aa4-0x80018ab0
33, 10.757575757575758, 256, 0x8001bd50-0x8001bd52
2, 21, 4, 0x8001d0c2-0x8001d0ec
4, 5.75, 3, 0x8001795a-0x80017966
197, 9.274111675126903, 842, 0x800166be-0x800166ca
1, 5, 0, 0x8001f4ee-0x8001f4ee
4, 4, 0, 0x8001796a-0x80017972
106, 7.2924528301886795, 243, 0x8001931e-0x80019322
146, 11.972602739726028, 288, 0x80021cac-0x80021cc4
2, 1, 0, 0x80025c94-0x80025c94
2, 6, 0, 0x8001fcec-0x8001fcf0
6, 68.5, 63, 0x80017202-0x80017218
33, 24.636363636363637, 615, 0x8001bfb6-0x8001bfc0
72, 4.041666666666667, 3, 0x80020372-0x8002037c
36, 14.833333333333334, 318, 0x8001e764-0x8001e768
2, 44, 40, 0x80026cce-0x80026cd6
1, 7, 0, 0x8000e258-0x8000e260
68, 8, 0, 0x8002064c-0x80020656
1, 10, 0, 0x8000bcc6-0x8000bcd2
2, 42, 66, 0x80026d1e-0x80026d2e
1, 23, 0, 0x80019a66-0x80019a6c
28, 4.75, 21, 0x8001026c-0x80010274
6, 17.666666666666668, 10, 0x8001445c-0x80014476
1, 7, 0, 0x8000d02e-0x8000d038
5184, 8.01388888888889, 5256, 0x8000d23c-0x8000d250
2, 88.5, 17, 0x80020d66-0x80020d92
2, 5, 0, 0x80026004-0x80026012
2, 6.5, 3, 0x8001a7ac-0x8001a7b6
2592, 4.0219907407407405, 57, 0x8000d19a-0x8000d1a2
2, 9, 0, 0x8002349a-0x800234a6
2, 1, 0, 0x8001b0b8-0x8001b0b8
2, 4, 0, 0x8002015c-0x8002015c
2, 51, 40, 0x8001767a-0x80017690
2, 6, 0, 0x80013410-0x80013414
72, 5.916666666666667, 210, 0x8001fe70-0x8001fe74
194, 10.938144329896907, 1152, 0x80010574-0x80010578
6, 4, 0, 0x8001ccce-0x8001ccce
2, 45, 40, 0x800233e2-0x800233ee
2, 68.5, 7, 0x800200ee-0x80020102
6, 4.666666666666667, 4, 0x8001f772-0x8001f776
2, 1, 0, 0x80024a9e-0x80024a9e
14449, 7.005329088518237, 77, 0x8000c380-0x8000c390
6, 14.5, 51, 0x80010a1a-0x80010a1e
44, 5.840909090909091, 81, 0x80011396-0x8001139e
3, 120.66666666666667, 224, 0x8000021a-0x8000fe08
96, 10.375, 132, 0x80013eaa-0x80013ec0
974, 18.476386036960985, 464, 0x8000c218-0x8000c242
2, 44, 40, 0x800232a2-0x800232b2
3, 3, 0, 0x8000ccba-0x8000ccba
1, 111, 0, 0x8000e5b6-0x8000e5e4
14, 8.785714285714286, 25, 0x8001766c-0x80017678
33, 1, 0, 0x8001e548-0x8001e548
2, 47, 40, 0x800252d4-0x800252e0
2, 2.5, 3, 0x80026638-0x80026638
1, 6, 0, 0x8002920e-0x8002921e
2, 10.5, 1, 0x80020db0-0x80020dc2
33, 3, 0, 0x80019918-0x8001991a
2, 156.5, 17, 0x8002625a-0x80026286
3, 34, 57, 0x8000cc84-0x8000cc9e
2, 44, 40, 0x80020dc4-0x80020dce
112, 4.535714285714286, 60, 0x800104f4-0x800104f8
974, 38.39835728952772, 388, 0x8000c086-0x8000c0d4
74, 3.445945945945946, 181, 0x80012726-0x80012726
23, 3.782608695652174, 18, 0x8001691e-0x80016922
4, 15.5, 34, 0x800262a0-0x800262a6
2, 45, 50, 0x8001f53e-0x8001f542
2, 5, 0, 0x8001af28-0x8001af2a
33, 6.575757575757576, 118, 0x8001c9e0-0x8001c9e2
2, 71, 10, 0x80026d4a-0x80026d56
2, 50, 40, 0x8001c3fe-0x8001c416
16, 10.4375, 55, 0x800153c4-0x800153cc
208, 39.5, 3848, 0x80017370-0x80017396
2, 10, 0, 0x800176d6-0x800176ec
6, 9.833333333333334, 17, 0x8000fdc6-0x8000fdce
2, 2.5, 3, 0x8001a798-0x8001a798
6, 3, 6, 0x8001f7a4-0x8001f7a8
305, 6.862295081967213, 568, 0x80010666-0x8001066e
4, 3.25, 9, 0x800002e8-0x800002e8
2, 4, 0, 0x8002715e-0x8002715e
325, 8.252307692307692, 732, 0x80013cdc-0x80013ce2
2, 9, 0, 0x8001c348-0x8001c35a
72, 21.47222222222222, 250, 0x80020306-0x80020322
33, 10.484848484848484, 247, 0x8001bff4-0x8001bff6
18, 4.222222222222222, 40, 0x80026ca2-0x80026ca6
4, 5.5, 6, 0x80025c16-0x80025c1c
6, 4.666666666666667, 4, 0x800144b8-0x800144bc
96, 17.322916666666668, 607, 0x80013e88-0x80013e9a
33, 5.242424242424242, 8, 0x8001c0d6-0x8001c0de
2, 8, 0, 0x8001bdb0-0x8001bdb8
66, 2.515151515151515, 34, 0x8001cbdc-0x8001cbde
128, 5.125, 144, 0x8000cd78-0x8000cd7e
207, 7.222222222222222, 253, 0x800173e6-0x800173f0
70, 30.9, 63, 0x8000c2a0-0x8000c2da
1, 72, 0, 0x8000ac48-0x8000ac6c
2, 1, 0, 0x8001d3d6-0x8001d3d6
2, 3.5, 3, 0x8001ac70-0x8001ac74
3037421, 4.000054322400484, 165, 0x8000fd3a-0x8000fd44
2, 7, 0, 0x8001dab0-0x8001dab4
1, 152, 0, 0x8000ae10-0x8000ae8e
33, 11.454545454545455, 81, 0x8001fd9a-0x8001fda6
69, 4.942028985507246, 272, 0x8001cfae-0x8001cfae
2, 46.5, 47, 0x80020bc6-0x80020bd0
33, 7.03030303030303, 133, 0x8001c070-0x8001c072
33, 6.787878787878788, 125, 0x8001e6de-0x8001e6e4
4, 2, 0, 0x80018166-0x80018168
2, 14, 0, 0x8001c556-0x8001c570
1000, 662.966, 39966, 0x8000c164-0x8000c214
2, 4, 0, 0x8000e046-0x8000e052
1, 64, 0, 0x80010368-0x8001036e
92, 9.967391304347826, 273, 0x8001561c-0x8001562e
43359, 2.1985746903757004, 8610, 0x8000c458-0x8000c45a
192, 4.046875, 393, 0x8000ca9c-0x8000ca9e
33, 3.4545454545454546, 81, 0x8001e864-0x8001e864
2, 2.5, 3, 0x80020de0-0x80020de0
2, 12, 0, 0x80010eae-0x80010ebe
22, 9.363636363636363, 74, 0x800193ac-0x800193b2
2, 51, 40, 0x800174ca-0x800174e0
2, 5.5, 3, 0x8000f444-0x8000f44c
33, 5.090909090909091, 3, 0x8001c972-0x8001c976
16, 1.3125, 5, 0x80029816-0x80029816
1, 157, 0, 0x8000af60-0x8000afcc
253, 4.913043478260869, 484, 0x8000fc4a-0x8000fc4e
322, 3.841614906832298, 915, 0x80016b64-0x80016b64
12, 10, 0, 0x80017766-0x8001777c
33, 15.636363636363637, 318, 0x8000e0be-0x8000e0c4
2, 6, 0, 0x8002867a-0x8002867e
1, 100, 0, 0x8000b476-0x8000b4f2
93, 11.559139784946236, 238, 0x8001105c-0x80011072
111, 27.603603603603602, 1510, 0x8000016c-0x80000178
2, 24, 26, 0x8001da38-0x8001da4c
2, 4, 4, 0x8001f536-0x8001f53a
4, 6, 0, 0x80025aa2-0x80025aa8
4, 76.75, 223, 0x8001b064-0x8001b0a0
33, 22.454545454545453, 444, 0x80019fce-0x80019fe0
33, 4.9393939393939394, 64, 0x8001bd4c-0x8001bd4e
2592, 1, 0, 0x8000d14a-0x8000d14a
33, 4.515151515151516, 17, 0x80019e9c-0x80019e9c
2, 46.5, 43, 0x8001a2b8-0x8001a2c8
2, 7.5, 3, 0x80020d96-0x80020da4
92, 2.652173913043478, 60, 0x80015646-0x8001564a
1, 4, 0, 0x8000d2bc-0x8000d2bc
1792, 13.067522321428571, 3705, 0x8000cafa-0x8000cb0e
2, 75, 6, 0x8001adee-0x8001ae10
4, 2, 0, 0x800003a6-0x800003a8
2, 3.5, 3, 0x8001c546-0x8001c546
6, 6.666666666666667, 16, 0x8002264e-0x80022652
3, 181.33333333333334, 91, 0x8000fd8a-0x8000fda8
2, 5, 0, 0x8001c2aa-0x8001c2ae
2, 4.5, 3, 0x80024a68-0x80024a6e
12, 24.416666666666668, 125, 0x8001770a-0x80017720
16, 8.5625, 105, 0x800275ce-0x800275ce
2, 4, 0, 0x80024a56-0x80024a56
1, 1, 0, 0x80016a0a-0x80016a0a
2, 4, 0, 0x8001b5f0-0x8001b5f0
2, 45, 40, 0x80023386-0x80023390
2, 12.5, 17, 0x8001da36-0x8001da36
2, 1, 0, 0x8001c2a0-0x8001c2a0
2, 38.5, 33, 0x80016a32-0x80016a54
6, 11.5, 39, 0x80021050-0x8002105a
91, 2.197802197802198, 18, 0x8001109c-0x800110a0
2, 8, 0, 0x80021f1e-0x80021f22
18, 10.11111111111111, 74, 0x80026c68-0x80026c6e
2, 1, 0, 0x80026dec-0x80026dec
2, 75, 24, 0x8001d940-0x8001d94e
6, 4.5, 3, 0x8002269a-0x800226a2
2, 74, 12, 0x8000fd48-0x8000fd68
111, 14.35135135135135, 483, 0x8000019a-0x800001ae
197, 1.015228426395939, 3, 0x800166ee-0x800166ee
